2	4	16929121564.2
2	5	16907249475.8
2	6	16899241983.7
2	7	16896690630.6
2	8	16896205913.8
2	9	16896120013.7
2	10	16896104775.0
2	11	16896104775.0
2	12	16896104775.0
2	13	16896104775.0
2	14	16896104775.0
2	15	16896104775.0
2	16	16896104775.0
2	17	16896104775.0
2	18	16896104775.0
2	19	16896104775.0
2	20	16896104775.0
2	0	32793271127.0
2	1	17570736657.6
2	2	17313636625.1
2	3	17234489254.8
2	4	17212772588.3
2	5	17201646522.8
2	6	17194220171.1
2	7	17188961475.8
2	8	17184318155.9
2	9	17180558922.4
2	10	17178780023.1
2	11	17177459185.9
2	12	17176698196.2
2	13	17175986340.1
2	14	17175658766.3
2	15	17175450990.2
2	16	17175287680.2
2	17	17175215416.4
2	18	17175195708.2
2	19	17175191231.0
2	20	17175187954.3
3	0	26332494667.0
3	1	16643468710.3
3	2	16365476945.2
3	3	16294363200.5
3	4	16243022279.7
3	5	16201722245.1
3	6	16165352341.6
3	7	16125739455.9
3	8	16077322718.3
3	9	16007693727.2
3	10	15938192607.2
3	11	15893326813.6
3	12	15873764026.0
3	13	15865343721.8
3	14	15861032589.7
3	15	15858252257.8
3	16	15856084404.9
3	17	15855196532.0
3	18	15854897151.9
3	19	15854822781.2
3	20	15854769598.5
3	0	38028202208.0
3	1	17137988165.0
3	2	16664723226.0
3	3	16360709679.4
3	4	16132816905.1
3	5	15995789121.0
3	6	15939492183.9
3	7	15913638972.7
3	8	15897073406.7
3	9	15884672633.5
3	10	15875649983.3
3	11	15867439978.6
3	12	15861679905.6
3	13	15858196591.4
3	14	15856645572.6
3	15	15855675700.4
3	16	15855086849.5
3	17	15854731615.1
3	18	15854673306.9
3	19	15854649896.8
3	20	15854624085.1
3	0	27736184593.0
3	1	16644886549.6
3	2	16295402653.5
3	3	16134994669.5
3	4	16059632396.1
3	5	15999530205.5
3	6	15934535953.4
3	7	15888727350.7
3	8	15871204781.2
3	9	15863903950.8
3	10	15859608541.2
3	11	15856990436.9
3	12	15855509828.6
3	13	15854990229.9
3	14	15854876206.4
3	15	15854822781.2
3	16	15854769598.5
3	17	15854721035.5
3	18	15854693257.8
3	19	15854661341.6
3	20	15854641024.7
3	0	31792442553.0
3	1	16609533403.2
3	2	16365520236.6
3	3	16223522796.0
3	4	16009833448.9
3	5	15930427069.8
3	6	15907183459.0
3	7	15893049460.1
3	8	15881748380.6
3	9	15873308454.2
3	10	15865766173.8
3	11	15860507883.5
3	12	15857720383.9
3	13	15856206449.3
3	14	15855352866.3
3	15	15854897450.7
3	16	15854713528.5
3	17	15854667710.0
3	18	15854639058.5
3	19	15854618258.0
3	20	15854616091.0
3	0	26961826618.0
3	1	16451538423.1
3	2	16175177945.4
3	3	16021704555.8
3	4	15910564713.4
3	5	15867390930.2
3	6	15857525615.0
3	7	15855799646.3
3	8	15855270829.0
3	9	15854901047.2
3	10	15854737727.9
3	11	15854674574.2
3	12	15854642700.4
3	13	15854626385.5
3	14	15854620938.4
3	15	15854616091.0
3	16	15854616091.0
3	17	15854616091.0
3	18	15854616091.0
3	19	15854616091.0
3	20	15854616091.0
3	0	30929718408.0
3	1	16683138957.4
3	2	16335378228.7
3	3	16165432762.2
3	4	16006973144.6
3	5	15923233701.8
3	6	15880185616.6
3	7	15867223226.2
3	8	15861333927.1
3	9	15858390430.8
3	10	15856263039.6
3	11	15855298956.3
3	12	15854955939.3
3	13	15854857217.8
3	14	15854774196.7
3	15	15854721035.5
3	16	15854693257.8
3	17	15854661341.6
3	18	15854641024.7
3	19	15854633451.9
3	20	15854625889.6
3	0	27384119522.0
3	1	16626625371.3
3	2	16227485044.3
3	3	16073797115.0
3	4	15948591536.2
3	5	15897659772.3
3	6	15881196965.8
3	7	15871122236.3
3	8	15863681012.8
3	9	15858955037.6
3	10	15856942921.9
3	11	15855798258.6
3	12	15855178034.0
3	13	15854796132.1
3	14	15854673306.9
3	15	15854649896.8
3	16	15854624085.1
3	17	15854618258.0
3	18	15854616091.0
3	19	15854616091.0
3	20	15854616091.0
3	0	29244352034.0
3	1	16556270846.8
3	2	16308053847.0
3	3	16202754467.1
3	4	16169675885.3
3	5	16155919213.4
3	6	16144731109.9
3	7	16132599836.4
3	8	16117769730.2
3	9	16098655771.7
3	10	16083589548.4
3	11	16072429063.5
3	12	16065153813.9
3	13	16059220621.3
3	14	16056636498.0
3	15	16054710506.3
3	16	16053483421.7
3	17	16052265841.3
3	18	16050329426.5
3	19	16048271576.3
3	20	16045482171.7
3	0	29252210409.0
3	1	17050523176.2
3	2	16398728706.8
3	3	16050111653.3
3	4	15888869383.2
3	5	15860862702.6
3	6	15857015225.4
3	7	15856094883.6
3	8	15855543251.2
3	9	15855074788.9
3	10	15854837753.1
3	11	15854718119.6
3	12	15854677486.2
3	13	15854648131.8
3	14	15854632310.3
3	15	15854628616.2
3	16	15854628616.2
3	17	15854628616.2
3	18	15854628616.2
3	19	15854628616.2
3	20	15854628616.2
3	0	31614008819.0
3	1	16689921194.3
3	2	16292338482.4
3	3	16175323906.5
3	4	16107734318.3
3	5	16046568908.2
3	6	15978099154.6
3	7	15917156170.1
3	8	15881942724.8
3	9	15868664272.0
3	10	15862229110.9
3	11	15858508459.3
3	12	15856181339.8
3	13	15855114236.8
3	14	15854907857.5
3	15	15854830852.8
3	16	15854789650.1
3	17	15854722859.9
3	18	15854693880.5
3	19	15854661573.0
3	20	15854641073.9
4	0	28555694743.0
4	1	16314768952.9
4	2	15883892196.5
4	3	15656037474.3
4	4	15341870345.7
4	5	15148888137.3
4	6	15109999811.6
4	7	15093488484.5
4	8	15086242143.8
4	9	15082402682.2
4	10	15080574482.9
4	11	15080202692.5
4	12	15079996992.4
4	13	15079812330.6
4	14	15079651281.7
4	15	15079529006.2
4	16	15079487975.8
4	17	15079482092.5
4	18	15079476785.7
4	19	15079446094.4
4	20	15079401744.0
4	0	28089692665.0
4	1	16188963696.0
4	2	15694056865.6
4	3	15463349185.5
4	4	15392375483.1
4	5	15378387612.2
4	6	15373265845.0
4	7	15369615403.8
4	8	15366778202.9
4	9	15362843767.7
4	10	15358458502.1
4	11	15356468025.0
4	12	15354884468.0
4	13	15353119433.0
4	14	15352127886.9
4	15	15351564977.1
4	16	15351170110.3
4	17	15350822778.0
4	18	15350555565.1
4	19	15350139233.8
4	20	15349701890.8
4	0	27176276474.0
4	1	16030126838.6
4	2	15642917056.1
4	3	15530098190.0
4	4	15471341932.2
4	5	15430346331.8
4	6	15405061818.5
4	7	15385722328.4
4	8	15368751386.0
4	9	15356142199.0
4	10	15346246580.7
4	11	15333839121.0
4	12	15320910673.3
4	13	15301661580.4
4	14	15264983099.6
4	15	15182652163.9
4	16	15111778752.1
4	17	15089633494.1
4	18	15083853526.7
4	19	15081301557.7
4	20	15080264526.7
4	0	29036035981.0
4	1	16105577181.4
4	2	15595513746.5
4	3	15364542858.5
4	4	15242834249.1
4	5	15176718198.5
4	6	15140634650.3
4	7	15122820410.1
4	8	15110760150.9
4	9	15103338072.0
4	10	15096144987.6
4	11	15091518420.7
4	12	15088730625.4
4	13	15086591910.5
4	14	15084435727.3
4	15	15083110732.0
4	16	15082373080.7
4	17	15081683233.3
4	18	15081036556.7
4	19	15080563314.5
4	20	15080322884.3
4	0	27607025994.0
4	1	16276394384.6
4	2	15776545562.7
4	3	15465530001.0
4	4	15238552974.4
4	5	15145491089.8
4	6	15104303442.1
4	7	15090957084.9
4	8	15084546616.5
4	9	15081882366.4
4	10	15080496356.9
4	11	15080087064.1
4	12	15079949663.7
4	13	15079844210.9
4	14	15079702282.9
4	15	15079579174.3
4	16	15079512425.2
4	17	15079502763.8
4	18	15079488923.0
4	19	15079473437.1
4	20	15079452239.2
4	0	29636635717.0
4	1	16344120362.3
4	2	15837283988.9
4	3	15583597911.5
4	4	15479623644.0
4	5	15441921106.7
4	6	15414470839.1
4	7	15382812868.0
4	8	15358895478.6
4	9	15344205853.4
4	10	15328913992.1
4	11	15303382554.3
4	12	15268565717.6
4	13	15208844943.4
4	14	15127997410.7
4	15	15098581043.5
4	16	15088337599.6
4	17	15083964230.5
4	18	15081629928.4
4	19	15080430509.9
4	20	15079933470.4
4	0	28904984685.0
4	1	16573062105.9
4	2	16125196205.8
4	3	15812402920.9
4	4	15645845063.8
4	5	15539233443.6
4	6	15450299101.5
4	7	15376317246.0
4	8	15302756444.4
4	9	15239262466.2
4	10	15198509525.4
4	11	15160618275.8
4	12	15131747795.2
4	13	15114304094.4
4	14	15102851114.3
4	15	15095866560.1
4	16	15091634380.1
4	17	15088615692.8
4	18	15086456227.6
4	19	15084403954.1
4	20	15083142081.0
4	0	27142751033.0
4	1	16068234759.3
4	2	15799896176.3
4	3	15640198946.8
4	4	15512350580.8
4	5	15422609301.4
4	6	15364390479.2
4	7	15319519074.6
4	8	15262017551.5
4	9	15194607599.6
4	10	15144879846.1
4	11	15118444872.5
4	12	15107488475.8
4	13	15100418283.8
4	14	15094635319.0
4	15	15089130620.3
4	16	15085424684.0
4	17	15082878120.3
4	18	15080929697.2
4	19	15079977453.7
4	20	15079724037.7
4	0	26616991262.0
4	1	15931606472.5
4	2	15738151573.3
4	3	15604331164.0
4	4	15449143482.4
4	5	15395288923.7
4	6	15382673213.9
4	7	15376152137.1
4	8	15371332026.6
4	9	15367840404.6
4	10	15365102266.2
4	11	15362960086.9
4	12	15360931339.9
4	13	15358416472.3
4	14	15356638610.8
4	15	15354819731.6
4	16	15352881168.8
4	17	15351845993.9
4	18	15351232325.7
4	19	15350850099.0
4	20	15350536275.5
4	0	27931055446.0
4	1	16021376744.9
4	2	15412474561.8
4	3	15213269089.9
4	4	15135660449.9
4	5	15110653234.2
4	6	15099505171.8
4	7	15092253238.3
4	8	15086708352.0
4	9	15084101794.8
4	10	15082701933.2
4	11	15081883552.8
4	12	15081051449.4
4	13	15080374990.0
4	14	15080033567.5
4	15	15079861395.5
4	16	15079715051.4
4	17	15079654965.0
4	18	15079568659.8
4	19	15079510372.9
4	20	15079487590.7
5	0	27181925964.0
5	1	16248089946.6
5	2	15507841446.3
5	3	15146856233.4
5	4	14884088083.0
5	5	14800713578.2
5	6	14741594435.7
5	7	14681083698.2
5	8	14625114143.8
5	9	14600534742.1
5	10	14593298601.0
5	11	14591091495.7
5	12	14590251477.6
5	13	14589973879.4
5	14	14589799475.6
5	15	14589642409.6
5	16	14589565053.5
5	17	14589541556.5
5	18	14589499685.8
5	19	14589466822.0
5	20	14589422582.1
5	0	26214404270.0
5	1	15555897490.1
5	2	15024059163.6
5	3	14825478662.8
5	4	14743155551.8
5	5	14708340459.9
5	6	14689343566.0
5	7	14678896686.2
5	8	14672097048.5
5	9	14665052059.2
5	10	14657521896.6
5	11	14649443499.7
5	12	14644665594.2
5	13	14641788442.0
5	14	14639808684.4
5	15	14637724079.7
5	16	14636625102.3
5	17	14635674343.1
5	18	14635206871.3
5	19	14635083423.2
5	20	14634968561.3
5	0	25127310618.0
5	1	15283813273.3
5	2	15013197509.6
5	3	14917938375.4
5	4	14828525104.5
5	5	14749598400.6
5	6	14706860562.8
5	7	14688850391.7
5	8	14681507850.0
5	9	14678071027.5
5	10	14676479843.7
5	11	14675441812.4
5	12	14674882564.0
5	13	14674687473.9
5	14	14674628623.0
5	15	14674561460.9
5	16	14674535816.0
5	17	14674472609.2
5	18	14674394754.6
5	19	14674353136.7
5	20	14674286016.2
5	0	28040716967.0
5	1	15763216016.0
5	2	15069506854.4
5	3	14828451041.1
5	4	14729773173.7
5	5	14681791990.5
5	6	14657565091.2
5	7	14646962802.3
5	8	14641399214.7
5	9	14639216017.4
5	10	14637989225.1
5	11	14637050657.2
5	12	14636427776.1
5	13	14636162688.3
5	14	14636064983.2
5	15	14636014733.5
5	16	14635974379.9
5	17	14635885548.2
5	18	14635660430.6
5	19	14635466205.4
5	20	14635303096.1
5	0	25914474413.0
5	1	15245006059.7
5	2	14926382517.8
5	3	14848494953.4
5	4	14814459355.2
5	5	14785897204.4
5	6	14766527121.8
5	7	14757468761.2
5	8	14752041249.3
5	9	14746999931.6
5	10	14742250331.6
5	11	14735240850.6
5	12	14727946282.6
5	13	14718987351.9
5	14	14711935698.7
5	15	14705622525.1
5	16	14700105308.0
5	17	14696588313.6
5	18	14694366771.5
5	19	14691163150.9
5	20	14688269378.4
5	0	26786860988.0
5	1	15917855112.7
5	2	15091404774.0
5	3	14816230564.5
5	4	14746125873.7
5	5	14715995207.8
5	6	14694904142.0
5	7	14682199352.0
5	8	14674040456.6
5	9	14666134737.4
5	10	14661580767.9
5	11	14658988628.1
5	12	14657148830.0
5	13	14655168428.9
5	14	14651761656.4
5	15	14646822108.9
5	16	14641237823.0
5	17	14635907754.1
5	18	14629702706.0
5	19	14623613335.7
5	20	14617710605.6
5	0	26128094027.0
5	1	14953527290.3
5	2	14768326181.6
5	3	14711642336.8
5	4	14671165421.8
5	5	14641307507.8
5	6	14620814268.6
5	7	14610603336.4
5	8	14603682849.4
5	9	14600550488.7
5	10	14598292014.7
5	11	14596911247.9
5	12	14595516649.0
5	13	14593480565.2
5	14	14591540420.4
5	15	14590315392.3
5	16	14589798259.9
5	17	14589618239.7
5	18	14589546812.0
5	19	14589426547.7
5	20	14589348166.6
5	0	24159443504.0
5	1	15555742867.6
5	2	15141977476.4
5	3	14942734766.7
5	4	14834453781.9
5	5	14781918316.8
5	6	14742472477.4
5	7	14711952982.9
5	8	14682382052.0
5	9	14657614595.1
5	10	14637699916.6
5	11	14625284211.1
5	12	14619589931.3
5	13	14617237013.5
5	14	14615871770.8
5	15	14614966770.8
5	16	14614342067.9
5	17	14613677642.2
5	18	14612995242.0
5	19	14611735336.3
5	20	14611095025.7
5	0	26805459658.0
5	1	15973250867.2
5	2	15493667549.4
5	3	15168825136.3
5	4	15064775169.0
5	5	15008260068.1
5	6	14965728412.6
5	7	14922310999.0
5	8	14881645046.0
5	9	14843280844.4
5	10	14802395572.2
5	11	14765468690.8
5	12	14745434219.2
5	13	14732388826.2
5	14	14722179052.5
5	15	14711190802.6
5	16	14701163927.0
5	17	14694720277.6
5	18	14688184600.5
5	19	14679182240.3
5	20	14670664948.9
5	0	26208830288.0
5	1	14958895183.9
5	2	14724918405.0
5	3	14683043024.1
5	4	14667754254.7
5	5	14658126192.7
5	6	14649370270.9
5	7	14639881642.5
5	8	14631597591.1
5	9	14624856177.6
5	10	14619571729.8
5	11	14615731071.8
5	12	14612975160.7
5	13	14609893078.2
5	14	14607631247.6
5	15	14606550493.3
5	16	14606029025.0
5	17	14605452759.6
5	18	14605258345.8
5	19	14605224626.9
5	20	14605198501.2
6	0	24661152195.0
6	1	15188517111.6
6	2	14479345964.4
6	3	14289766715.8
6	4	14254807108.7
6	5	14241448961.7
6	6	14233222578.6
6	7	14227465778.1
6	8	14223978420.8
6	9	14221058734.4
6	10	14219203523.0
6	11	14217856242.8
6	12	14216806202.7
6	13	14216388913.9
6	14	14216180413.6
6	15	14216007488.6
6	16	14215799534.3
6	17	14215555417.4
6	18	14215280779.3
6	19	14215113143.5
6	20	14214896634.1
6	0	25625982228.0
6	1	15098893722.8
6	2	14709894454.4
6	3	14585873489.3
6	4	14518877966.8
6	5	14482496678.6
6	6	14462941430.0
6	7	14447695680.4
6	8	14432583242.0
6	9	14413636402.2
6	10	14394625334.2
6	11	14369537632.7
6	12	14336281804.6
6	13	14303745149.3
6	14	14275304373.8
6	15	14258289955.2
6	16	14245809574.4
6	17	14235317740.2
6	18	14227802075.6
6	19	14223146537.3
6	20	14220884107.0
6	0	26041227865.0
6	1	14918206445.8
6	2	14463326370.4
6	3	14375779115.8
6	4	14335772657.2
6	5	14296028846.4
6	6	14259970967.3
6	7	14231941020.4
6	8	14212059938.6
6	9	14201364617.9
6	10	14193361708.8
6	11	14188210694.5
6	12	14185346897.0
6	13	14182860211.0
6	14	14180695660.2
6	15	14178719110.5
6	16	14176241277.7
6	17	14173919621.3
6	18	14172589011.8
6	19	14171886194.2
6	20	14171072712.8
6	0	24593461043.0
6	1	15022129043.6
6	2	14617221263.3
6	3	14518013404.7
6	4	14486435208.1
6	5	14468155449.5
6	6	14456148847.2
6	7	14444989718.7
6	8	14433419257.0
6	9	14418618336.8
6	10	14402702306.9
6	11	14388639672.7
6	12	14372871944.4
6	13	14355838695.3
6	14	14341209359.2
6	15	14328471824.6
6	16	14311101723.6
6	17	14286812741.4
6	18	14261950221.3
6	19	14242934055.7
6	20	14231458345.6
6	0	23622631283.0
6	1	14947212403.8
6	2	14629205089.1
6	3	14500480337.8
6	4	14443424753.2
6	5	14402182701.3
6	6	14371653883.5
6	7	14343209633.5
6	8	14315511650.4
6	9	14289578135.2
6	10	14264310914.3
6	11	14230677027.3
6	12	14202017040.4
6	13	14174051652.6
6	14	14148310135.0
6	15	14132424929.0
6	16	14126003015.0
6	17	14123066762.8
6	18	14121894153.0
6	19	14121270897.0
6	20	14120896581.2
6	0	24810189114.0
6	1	15261320731.7
6	2	14908107974.4
6	3	14658709001.2
6	4	14541400748.7
6	5	14483266359.8
6	6	14446528720.8
6	7	14422177005.6
6	8	14392358686.1
6	9	14369462614.1
6	10	14351268051.4
6	11	14339720077.0
6	12	14332745216.3
6	13	14328883731.8
6	14	14326233207.2
6	15	14324081724.7
6	16	14321688626.1
6	17	14319850127.9
6	18	14317656182.0
6	19	14316015996.8
6	20	14314855885.4
6	0	25992747484.0
6	1	14978633475.8
6	2	14683679810.4
6	3	14497229484.0
6	4	14370259677.9
6	5	14299722845.0
6	6	14264516922.6
6	7	14251377105.1
6	8	14245595632.0
6	9	14240872662.1
6	10	14237177776.5
6	11	14235439008.2
6	12	14234477323.3
6	13	14233906778.3
6	14	14233573382.1
6	15	14233366854.9
6	16	14232965809.2
6	17	14232726756.8
6	18	14232433057.8
6	19	14232113508.8
6	20	14231728600.1
6	0	29008506081.0
6	1	15271729947.3
6	2	14825172669.0
6	3	14627942718.9
6	4	14528749422.8
6	5	14476162141.2
6	6	14414165897.9
6	7	14334804459.6
6	8	14292094759.2
6	9	14269768903.2
6	10	14258740374.3
6	11	14250316773.3
6	12	14244148341.9
6	13	14237544725.9
6	14	14230338955.3
6	15	14222759717.4
6	16	14210510154.9
6	17	14197821705.4
6	18	14187420088.8
6	19	14180541381.8
6	20	14174998102.2
6	0	25432053418.0
6	1	15183075636.6
6	2	14565860797.9
6	3	14311212877.5
6	4	14230042650.2
6	5	14201509413.0
6	6	14188319268.5
6	7	14181709700.2
6	8	14177430804.2
6	9	14174697311.4
6	10	14172823935.1
6	11	14171783938.2
6	12	14171099354.5
6	13	14170545490.0
6	14	14169868121.6
6	15	14169135566.0
6	16	14168705872.1
6	17	14168528614.8
6	18	14168471080.9
6	19	14168383878.2
6	20	14168346427.2
6	0	25624033342.0
6	1	15167682764.3
6	2	14759679640.8
6	3	14673621514.3
6	4	14607023914.4
6	5	14510019957.5
6	6	14371213420.7
6	7	14299234029.5
6	8	14259396274.8
6	9	14227145749.4
6	10	14201209883.8
6	11	14187700137.1
6	12	14179427601.4
6	13	14175923861.6
6	14	14173518061.5
6	15	14171364441.7
6	16	14170118807.5
6	17	14169469728.8
6	18	14168595892.6
6	19	14167614340.4
6	20	14166718293.2
7	0	26279596107.0
7	1	15124861571.4
7	2	14377409920.5
7	3	14107754249.5
7	4	14001668217.3
7	5	13952645036.6
7	6	13920604718.0
7	7	13903405911.3
7	8	13895107590.1
7	9	13891332015.3
7	10	13889145826.6
7	11	13887729565.1
7	12	13886963523.5
7	13	13886733321.4
7	14	13886634412.6
7	15	13886560556.3
7	16	13886509474.8
7	17	13886482862.5
7	18	13886422366.5
7	19	13886340223.5
7	20	13886196742.2
7	0	25647873009.0
7	1	14579843285.8
7	2	14095598358.6
7	3	13960868514.1
7	4	13911830187.4
7	5	13892414455.2
7	6	13880294598.3
7	7	13872258166.7
7	8	13865584468.9
7	9	13861436764.1
7	10	13858303475.0
7	11	13856345691.6
7	12	13854875894.1
7	13	13853949220.9
7	14	13853511659.6
7	15	13853167498.5
7	16	13852791375.5
7	17	13852565278.0
7	18	13852330272.9
7	19	13852106851.3
7	20	13851920662.2
7	0	25294062396.0
7	1	14717699839.7
7	2	14241350320.4
7	3	14075386683.4
7	4	14008741459.6
7	5	13970590882.1
7	6	13949210341.2
7	7	13929879106.2
7	8	13917315479.1
7	9	13905908739.4
7	10	13898353329.2
7	11	13892093847.7
7	12	13887604204.9
7	13	13884498056.8
7	14	13881960373.9
7	15	13880512767.4
7	16	13879192237.5
7	17	13876860608.0
7	18	13872265938.9
7	19	13865104123.0
7	20	13852214724.8
7	0	23804326782.0
7	1	14578761692.7
7	2	14294782049.4
7	3	14174249558.0
7	4	14089736979.1
7	5	14011347868.2
7	6	13939514219.2
7	7	13883257819.4
7	8	13847781285.3
7	9	13820813530.3
7	10	13802647884.4
7	11	13790871916.4
7	12	13785015974.2
7	13	13781847046.5
7	14	13779452272.1
7	15	13777251259.0
7	16	13774037916.1
7	17	13770411523.7
7	18	13766858677.2
7	19	13763753186.0
7	20	13759405256.2
7	0	24181050862.0
7	1	14625477076.1
7	2	14127362130.8
7	3	13971029735.7
7	4	13900928246.2
7	5	13866397908.1
7	6	13844342430.3
7	7	13830772047.5
7	8	13821668906.6
7	9	13814190323.1
7	10	13807582532.8
7	11	13802022328.5
7	12	13797207252.4
7	13	13793741463.3
7	14	13791333135.4
7	15	13789307725.3
7	16	13787381919.6
7	17	13786075285.2
7	18	13785140473.9
7	19	13784211273.8
7	20	13783197976.2
7	0	24905876993.0
7	1	15151269019.7
7	2	14597555763.5
7	3	14224009684.6
7	4	14002417023.7
7	5	13869798870.4
7	6	13811269044.5
7	7	13778892802.2
7	8	13759099370.4
7	9	13749376818.7
7	10	13743871029.5
7	11	13740822993.8
7	12	13738284691.1
7	13	13736082910.0
7	14	13733641603.9
7	15	13731669200.3
7	16	13730117964.5
7	17	13729326094.1
7	18	13728694917.7
7	19	13727764408.4
7	20	13726652005.1
7	0	24591678807.0
7	1	14693675760.6
7	2	14215364237.0
7	3	14013405066.1
7	4	13892727369.7
7	5	13818430955.1
7	6	13773752437.1
7	7	13751876124.9
7	8	13740064809.0
7	9	13734273259.5
7	10	13730885388.5
7	11	13728852825.7
7	12	13727142417.3
7	13	13726105528.9
7	14	13725492496.1
7	15	13725171181.3
7	16	13725018302.1
7	17	13724874989.4
7	18	13724775640.0
7	19	13724721973.5
7	20	13724626352.2
7	0	25125150833.0
7	1	14697623994.7
7	2	14237777129.1
7	3	14116273450.0
7	4	14071381734.2
7	5	14048919209.0
7	6	14028429254.1
7	7	14006015663.2
7	8	13984523116.7
7	9	13962548077.9
7	10	13937947210.7
7	11	13916468112.0
7	12	13899264941.5
7	13	13888842427.9
7	14	13881316224.4
7	15	13876076704.9
7	16	13872800392.9
7	17	13870034476.0
7	18	13867873775.0
7	19	13866244688.2
7	20	13864281145.6
7	0	26034127990.0
7	1	15816029632.1
7	2	14883588493.8
7	3	14440812389.5
7	4	14329372255.3
7	5	14274596135.3
7	6	14208779537.1
7	7	14125936724.7
7	8	14035977116.2
7	9	14002048755.0
7	10	13987608911.3
7	11	13979440911.2
7	12	13974246956.8
7	13	13970311049.5
7	14	13967397923.4
7	15	13964966899.5
7	16	13962384684.2
7	17	13959892892.1
7	18	13956797912.8
7	19	13953601748.8
7	20	13948610735.2
7	0	26050984181.0
7	1	14974403076.7
7	2	14266393088.3
7	3	14031617761.1
7	4	13972904698.4
7	5	13948213958.2
7	6	13932836057.1
7	7	13921774947.2
7	8	13914821593.0
7	9	13908895533.3
7	10	13904651092.8
7	11	13902215360.9
7	12	13900627492.3
7	13	13899108078.3
7	14	13897427909.4
7	15	13896169601.2
7	16	13895556595.1
7	17	13895239538.3
7	18	13895173495.0
7	19	13895100037.8
7	20	13894932282.3
8	0	25488628744.0
8	1	15008591519.1
8	2	14458632398.5
8	3	14176304515.4
8	4	13957033347.0
8	5	13764174935.9
8	6	13613972105.1
8	7	13540044857.1
8	8	13507110180.6
8	9	13486740506.9
8	10	13471346028.3
8	11	13460365575.0
